id,lowercaseId,symbol,base,quote,settle,baseId,quoteId,settleId,type,spot,margin,swap,future,option,index,active,contract,linear,inverse,subType,taker,maker,contractSize,expiry,expiryDatetime,strike,optionType,precision,limits,created,info,priceScale,valueScale,ratioScale
sBRETTUSDT,,BRETT/USDT,BRETT,USDT,,BRETT,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 7000000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBRETTUSDT', 'code': '84801', 'type': 'Spot', 'displaySymbol': 'BRETT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'BRETT', 'baseTickSize': '0.01 BRETT', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '7,000,000 BRETT', 'maxBaseOrderSizeEv': '700000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BRETTUSDT is a BRETT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '1750000', 'listTime': '1713261789133', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sFOXYUSDT,,FOXY/USDT,FOXY,USDT,,FOXY,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-07}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 35000000.0}, 'price': {'min': 1e-07, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sFOXYUSDT', 'code': '85001', 'type': 'Spot', 'displaySymbol': 'FOXY / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '7', 'baseCurrency': 'FOXY', 'baseTickSize': '0.1 FOXY', 'baseTickSizeEv': '10000000', 'quoteTickSize': '0.0000001 USDT', 'quoteTickSizeEv': '10', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '35,000,000 FOXY', 'maxBaseOrderSizeEv': '3500000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'FOXYUSDT is a FOXY/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '8750000', 'listTime': '1714028977741', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sPRIMEUSDT,,PRIME/USDT,PRIME,USDT,,PRIME,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 25000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sPRIMEUSDT', 'code': '85201', 'type': 'Spot', 'displaySymbol': 'PRIME / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'PRIME', 'baseTickSize': '0.01 PRIME', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '25,000 PRIME', 'maxBaseOrderSizeEv': '2500000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'PRIMEUSDT is a PRIME/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '6250', 'listTime': '1713261789120', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sCREAMUSDT,,CREAM/USDT,CREAM,USDT,,CREAM,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.001, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.001, 'max': 12000.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sCREAMUSDT', 'code': '85301', 'type': 'Spot', 'displaySymbol': 'CREAM / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'CREAM', 'baseTickSize': '0.001 CREAM', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '3', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '12,000 CREAM', 'maxBaseOrderSizeEv': '1200000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'CREAMUSDT is a CREAM/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '3000', 'listTime': '1713261789111', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sAERGOUSDT,,AERGO/USDT,AERGO,USDT,,AERGO,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 4000000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sAERGOUSDT', 'code': '85401', 'type': 'Spot', 'displaySymbol': 'AERGO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'AERGO', 'baseTickSize': '0.01 AERGO', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '4,000,000 AERGO', 'maxBaseOrderSizeEv': '400000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'AERGOUSDT is a AERGO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '1000000', 'listTime': '1713261789106', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sKP3RUSDT,,KP3R/USDT,KP3R,USDT,,KP3R,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 7000.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sKP3RUSDT', 'code': '85501', 'type': 'Spot', 'displaySymbol': 'KP3R / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'KP3R', 'baseTickSize': '0.01 KP3R', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '7,000 KP3R', 'maxBaseOrderSizeEv': '700000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'KP3RUSDT is a KP3R/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '1750', 'listTime': '1713261789134', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sXDCUSDT,,XDC/USDT,XDC,USDT,,XDC,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 15000000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sXDCUSDT', 'code': '85601', 'type': 'Spot', 'displaySymbol': 'XDC / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'XDC', 'baseTickSize': '0.1 XDC', 'baseTickSizeEv': '10000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '15,000,000 XDC', 'maxBaseOrderSizeEv': '1500000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'XDCUSDT is a XDC/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '3750000', 'listTime': '1713261789141', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sOMNIUSDT,,OMNI/USDT,OMNI,USDT,,OMNI,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.01}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 500000.0}, 'price': {'min': 0.01, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sOMNIUSDT', 'code': '85701', 'type': 'Spot', 'displaySymbol': 'OMNI / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '2', 'baseCurrency': 'OMNI', 'baseTickSize': '0.01 OMNI', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.01 USDT', 'quoteTickSizeEv': '1000000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 OMNI', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'OMNIUSDT is a OMNI/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1713261789129', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sPRCLUSDT,,PRCL/USDT,PRCL,USDT,,PRCL,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 500000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sPRCLUSDT', 'code': '85801', 'type': 'Spot', 'displaySymbol': 'PRCL / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'PRCL', 'baseTickSize': '0.01 PRCL', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 PRCL', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'PRCLUSDT is a PRCL/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1713261789117', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sRSTUSDT,,RST/USDT,RST,USDT,,RST,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 10000000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sRSTUSDT', 'code': '85901', 'type': 'Spot', 'displaySymbol': 'RST / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'RST', 'baseTickSize': '0.1 RST', 'baseTickSizeEv': '10000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10,000,000 RST', 'maxBaseOrderSizeEv': '1000000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'RSTUSDT is a RST/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '2500000', 'listTime': '1714028977738', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sREZUSDT,,REZ/USDT,REZ,USDT,,REZ,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 500000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sREZUSDT', 'code': '86301', 'type': 'Spot', 'displaySymbol': 'REZ / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'REZ', 'baseTickSize': '0.01 REZ', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 REZ', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'REZUSDT is a REZ/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1714318155753', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sMANEKIUSDT,,MANEKI/USDT,MANEKI,USDT,,MANEKI,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 500000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sMANEKIUSDT', 'code': '86401', 'type': 'Spot', 'displaySymbol': 'MANEKI / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'MANEKI', 'baseTickSize': '0.01 MANEKI', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '500,000 MANEKI', 'maxBaseOrderSizeEv': '50000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'MANEKIUSDT is a MANEKI/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '125000', 'listTime': '1714028977742', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sSAFEUSDT,,SAFE/USDT,SAFE,USDT,,SAFE,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 250000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sSAFEUSDT', 'code': '86501', 'type': 'Spot', 'displaySymbol': 'SAFE / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'SAFE', 'baseTickSize': '0.01 SAFE', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '250,000 SAFE', 'maxBaseOrderSizeEv': '25000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'SAFEUSDT is a SAFE/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '62500', 'listTime': '1714028977738', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sKMNOUSDT,,KMNO/USDT,KMNO,USDT,,KMNO,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 1e-05}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 10000000.0}, 'price': {'min': 1e-05, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sKMNOUSDT', 'code': '87201', 'type': 'Spot', 'displaySymbol': 'KMNO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '5', 'baseCurrency': 'KMNO', 'baseTickSize': '0.01 KMNO', 'baseTickSizeEv': '10000', 'quoteTickSize': '0.00001 USDT', 'quoteTickSizeEv': '1000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '10,000,000 KMNO', 'maxBaseOrderSizeEv': '10000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'KMNOUSDT is a KMNO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '2500000', 'listTime': '1715259204153', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '6'}",8,6.0,8
sZEROUSDT,,ZERO/USDT,ZERO,USDT,,ZERO,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-07}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 1000000000.0}, 'price': {'min': 1e-07, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sZEROUSDT', 'code': '87301', 'type': 'Spot', 'displaySymbol': 'ZERO / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '7', 'baseCurrency': 'ZERO', 'baseTickSize': '0.1 ZERO', 'baseTickSizeEv': '100000', 'quoteTickSize': '0.0000001 USDT', 'quoteTickSizeEv': '10', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '1,000,000,000 ZERO', 'maxBaseOrderSizeEv': '1000000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'ZEROUSDT is a ZERO/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '250000000', 'listTime': '1715259204153', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '6'}",8,6.0,8
sFRIENDUSDT,,FRIEND/USDT,FRIEND,USDT,,FRIEND,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 250000.0}, 'price': {'min': 0.001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sFRIENDUSDT', 'code': '87401', 'type': 'Spot', 'displaySymbol': 'FRIEND / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '3', 'baseCurrency': 'FRIEND', 'baseTickSize': '0.01 FRIEND', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.001 USDT', 'quoteTickSizeEv': '100000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '250,000 FRIEND', 'maxBaseOrderSizeEv': '25000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'FRIENDUSDT is a FRIEND/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '62500', 'listTime': '1715259204157', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sBBUSDT,,BB/USDT,BB,USDT,,BB,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.01, 'price': 0.0001}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.01, 'max': 800000.0}, 'price': {'min': 0.0001, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sBBUSDT', 'code': '87501', 'type': 'Spot', 'displaySymbol': 'BB / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '4', 'baseCurrency': 'BB', 'baseTickSize': '0.01 BB', 'baseTickSizeEv': '1000000', 'quoteTickSize': '0.0001 USDT', 'quoteTickSizeEv': '10000', 'baseQtyPrecision': '2', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '800,000 BB', 'maxBaseOrderSizeEv': '80000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'BBUSDT is a BB/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '200000', 'listTime': '1715413186119', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
sNOTUSDT,,NOT/USDT,NOT,USDT,,NOT,USDT,,spot,True,False,False,False,False,False,True,False,,,,0.001,0.001,,,,,,"{'amount': 0.1, 'price': 1e-06}","{'leverage': {'min': None, 'max': None}, 'amount': {'min': 0.1, 'max': 50000000.0}, 'price': {'min': 1e-06, 'max': None}, 'cost': {'min': 1.0, 'max': 500000.0}}",,"{'symbol': 'sNOTUSDT', 'code': '87601', 'type': 'Spot', 'displaySymbol': 'NOT / USDT', 'quoteCurrency': 'USDT', 'priceScale': '8', 'ratioScale': '8', 'pricePrecision': '6', 'baseCurrency': 'NOT', 'baseTickSize': '0.1 NOT', 'baseTickSizeEv': '10000000', 'quoteTickSize': '0.000001 USDT', 'quoteTickSizeEv': '100', 'baseQtyPrecision': '1', 'quoteQtyPrecision': '2', 'minOrderValue': '1 USDT', 'minOrderValueEv': '100000000', 'maxBaseOrderSize': '50,000,000 NOT', 'maxBaseOrderSizeEv': '5000000000000000', 'maxOrderValue': '500,000 USDT', 'maxOrderValueEv': '50000000000000', 'defaultTakerFee': '0.001', 'defaultTakerFeeEr': '100000', 'defaultMakerFee': '0.001', 'defaultMakerFeeEr': '100000', 'description': 'NOTUSDT is a NOT/USDT spot trading pair. Minimum order value is 1 USDT', 'status': 'Listed', 'tipOrderQty': '12500000', 'listTime': '1715652885897', 'buyPriceUpperLimitPct': '150', 'sellPriceLowerLimitPct': '50', 'valueScale': '8'}",8,8.0,8
